Week,Twin 1,Twin 2
14.142857142857142,56.47512646646787,61.89650384072698
15.142857142857142,50.47378567505272,47.27778427383165
17.571428571428573,78.96335440584178,87.39688830933554
20.428571428571427,72.25659273126259,82.84218468623604
24.714285714285715,76.34834348927306,79.0564689931399
