Week,Twin 1,Twin 2
13.857142857142858,0.0006842499129188012,0.0006842499129188012
14.714285714285714,0.0012416367259621833,0.0014158277628944105
15.571428571428571,0.0019952990381494743,0.002215759917125218
16.285714285714285,0.002706524017595748,0.002960033721181843
